player_fifa_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle
140620,77.0,77.0,left,high,medium,52.0,38.0,78.0,72.0,34.0,56.0,48.0,34.0,73.0,70.0,63.0,69.0,61.0,75.0,56.0,67.0,78.0,75.0,78.0,56.0,77.0,75.0,38.0,60.0,44.0,80.0,82.0,77.0
202652,81.0,87.0,right,high,medium,71.0,73.0,38.0,77.0,59.0,86.0,64.0,49.0,67.0,84.0,94.0,92.0,90.0,79.0,91.0,68.0,60.0,75.0,64.0,70.0,34.0,26.0,81.0,76.0,63.0,48.0,58.0,54.0
221120,65.0,75.0,right,high,medium,45.0,64.0,70.0,66.0,65.0,62.0,62.0,67.0,62.0,67.0,66.0,62.0,59.0,60.0,63.0,73.0,68.0,64.0,70.0,65.0,56.0,33.0,66.0,67.0,68.0,36.0,31.0,23.0
188540,67.0,71.0,right,medium,medium,58.0,51.0,38.0,64.0,51.0,76.0,67.0,57.0,51.0,72.0,84.0,85.0,81.0,57.0,74.0,69.0,56.0,67.0,65.0,54.0,57.0,34.0,62.0,60.0,63.0,27.0,35.0,36.0
230037,68.0,70.0,left,high,medium,65.0,28.0,50.0,63.0,38.0,66.0,55.0,30.0,60.0,62.0,74.0,77.0,70.0,65.0,72.0,55.0,66.0,80.0,68.0,28.0,70.0,58.0,60.0,44.0,43.0,69.0,72.0,76.0
179783,83.0,84.0,right,medium,medium,14.0,11.0,14.0,25.0,11.0,15.0,18.0,11.0,26.0,24.0,38.0,47.0,39.0,85.0,36.0,24.0,72.0,32.0,79.0,9.0,36.0,23.0,11.0,42.0,21.0,12.0,12.0,10.0
177288,66.0,66.0,right,medium,medium,41.0,34.0,64.0,60.0,37.0,27.0,40.0,33.0,52.0,49.0,45.0,42.0,39.0,65.0,48.0,58.0,59.0,64.0,81.0,43.0,74.0,66.0,26.0,38.0,41.0,65.0,67.0,60.0
206109,68.0,76.0,right,medium,medium,59.0,40.0,60.0,72.0,44.0,69.0,50.0,46.0,68.0,68.0,70.0,67.0,76.0,76.0,79.0,70.0,64.0,79.0,69.0,61.0,70.0,69.0,60.0,62.0,52.0,56.0,66.0,62.0
152211,73.0,73.0,left,medium,medium,12.0,14.0,14.0,34.0,13.0,13.0,14.0,19.0,26.0,14.0,52.0,51.0,48.0,73.0,36.0,23.0,71.0,36.0,72.0,17.0,32.0,22.0,10.0,32.0,16.0,12.0,14.0,13.0
194858,72.0,73.0,left,medium,medium,63.0,27.0,74.0,66.0,24.0,55.0,38.0,40.0,65.0,65.0,62.0,69.0,58.0,70.0,56.0,64.0,76.0,75.0,78.0,34.0,71.0,68.0,38.0,57.0,45.0,73.0,74.0,72.0
184943,80.0,80.0,right,high,high,76.0,67.0,75.0,83.0,69.0,82.0,69.0,50.0,74.0,82.0,86.0,89.0,78.0,84.0,75.0,75.0,81.0,94.0,59.0,66.0,79.0,77.0,73.0,76.0,67.0,76.0,82.0,78.0
199667,75.0,79.0,left,None,1,73.0,27.0,77.0,62.0,25.0,63.0,49.0,58.0,55.0,64.0,69.0,75.0,66.0,71.0,61.0,69.0,78.0,75.0,79.0,59.0,81.0,71.0,49.0,47.0,52.0,75.0,78.0,76.0
202124,61.0,71.0,right,medium,medium,41.0,45.0,48.0,66.0,39.0,46.0,50.0,48.0,59.0,62.0,65.0,64.0,63.0,72.0,61.0,58.0,59.0,74.0,58.0,46.0,61.0,59.0,57.0,69.0,49.0,54.0,55.0,52.0
211231,68.0,76.0,right,medium,medium,47.0,37.0,51.0,72.0,41.0,60.0,51.0,46.0,67.0,70.0,74.0,79.0,72.0,64.0,84.0,74.0,91.0,90.0,44.0,60.0,70.0,69.0,49.0,65.0,58.0,63.0,68.0,61.0
218654,72.0,72.0,right,medium,low,33.0,76.0,78.0,62.0,68.0,65.0,42.0,41.0,52.0,68.0,54.0,55.0,58.0,69.0,46.0,81.0,63.0,55.0,86.0,60.0,81.0,15.0,77.0,48.0,71.0,18.0,21.0,23.0
223290,57.0,61.0,right,high,medium,51.0,41.0,42.0,54.0,42.0,62.0,49.0,45.0,53.0,64.0,70.0,69.0,60.0,58.0,83.0,61.0,59.0,60.0,59.0,43.0,46.0,33.0,46.0,61.0,53.0,42.0,31.0,42.0
172850,72.0,72.0,right,medium,medium,59.0,36.0,74.0,68.0,45.0,47.0,47.0,41.0,69.0,67.0,67.0,73.0,67.0,64.0,60.0,50.0,85.0,75.0,83.0,58.0,67.0,72.0,54.0,59.0,65.0,72.0,71.0,70.0
136839,70.0,70.0,left,medium,medium,53.0,34.0,72.0,67.0,38.0,41.0,48.0,26.0,63.0,67.0,37.0,50.0,58.0,61.0,65.0,64.0,82.0,69.0,67.0,44.0,74.0,71.0,50.0,58.0,51.0,65.0,73.0,73.0
224196,69.0,79.0,left,medium,medium,65.0,49.0,72.0,65.0,43.0,65.0,51.0,37.0,62.0,65.0,70.0,71.0,59.0,70.0,59.0,47.0,76.0,65.0,79.0,43.0,79.0,72.0,44.0,55.0,43.0,69.0,73.0,72.0
175749,69.0,72.0,right,None,o,71.0,63.0,58.0,74.0,64.0,67.0,79.0,83.0,76.0,73.0,60.0,58.0,72.0,64.0,63.0,76.0,59.0,65.0,63.0,74.0,58.0,66.0,66.0,75.0,68.0,48.0,58.0,56.0
193056,64.0,73.0,right,high,medium,34.0,65.0,64.0,43.0,54.0,58.0,36.0,43.0,37.0,64.0,68.0,76.0,69.0,64.0,67.0,67.0,74.0,66.0,76.0,55.0,67.0,21.0,63.0,39.0,53.0,19.0,20.0,17.0
211999,67.0,76.0,right,medium,high,42.0,33.0,66.0,68.0,29.0,52.0,38.0,41.0,66.0,65.0,58.0,65.0,58.0,59.0,58.0,58.0,66.0,79.0,78.0,51.0,71.0,68.0,43.0,55.0,46.0,65.0,70.0,66.0
198573,71.0,72.0,right,medium,medium,27.0,29.0,53.0,70.0,34.0,44.0,52.0,46.0,65.0,62.0,31.0,33.0,33.0,67.0,34.0,73.0,33.0,82.0,92.0,54.0,72.0,76.0,54.0,69.0,44.0,52.0,84.0,63.0
202400,63.0,66.0,right,medium,low,51.0,49.0,61.0,57.0,68.0,71.0,63.0,60.0,54.0,65.0,65.0,65.0,70.0,65.0,60.0,63.0,58.0,44.0,59.0,61.0,53.0,46.0,68.0,62.0,62.0,44.0,43.0,36.0
209889,75.0,81.0,left,medium,high,75.0,70.0,61.0,72.0,70.0,77.0,65.0,58.0,70.0,76.0,84.0,82.0,83.0,71.0,84.0,74.0,60.0,75.0,56.0,71.0,69.0,70.0,71.0,68.0,37.0,74.0,74.0,72.0
228589,69.0,80.0,right,medium,medium,54.0,49.0,50.0,73.0,67.0,71.0,59.0,73.0,68.0,75.0,67.0,64.0,63.0,73.0,70.0,79.0,56.0,73.0,61.0,67.0,59.0,57.0,65.0,68.0,69.0,44.0,53.0,48.0
204493,69.0,73.0,left,high,medium,74.0,64.0,65.0,75.0,54.0,68.0,72.0,73.0,72.0,77.0,53.0,53.0,56.0,66.0,47.0,78.0,34.0,66.0,82.0,69.0,74.0,64.0,68.0,67.0,57.0,62.0,65.0,63.0
198212,54.0,59.0,right,medium,medium,54.0,36.0,53.0,62.0,41.0,46.0,40.0,50.0,54.0,54.0,63.0,64.0,63.0,57.0,60.0,56.0,58.0,52.0,61.0,47.0,55.0,56.0,37.0,44.0,56.0,50.0,53.0,51.0
184423,65.0,65.0,right,medium,medium,64.0,54.0,55.0,66.0,63.0,64.0,54.0,66.0,65.0,65.0,72.0,73.0,75.0,66.0,62.0,64.0,55.0,67.0,58.0,65.0,63.0,37.0,65.0,65.0,58.0,14.0,15.0,13.0
19975,71.0,71.0,left,medium,medium,72.0,68.0,58.0,70.0,77.0,69.0,69.0,70.0,68.0,74.0,79.0,71.0,71.0,63.0,70.0,75.0,73.0,71.0,60.0,76.0,55.0,52.0,79.0,66.0,53.0,55.0,56.0,46.0
47903,71.0,71.0,left,medium,medium,14.0,11.0,13.0,13.0,12.0,12.0,13.0,12.0,13.0,18.0,28.0,34.0,48.0,73.0,30.0,23.0,66.0,15.0,78.0,11.0,39.0,23.0,10.0,31.0,19.0,11.0,13.0,12.0
201535,82.0,89.0,right,medium,medium,36.0,40.0,83.0,72.0,42.0,57.0,46.0,54.0,74.0,75.0,78.0,80.0,58.0,78.0,47.0,52.0,74.0,69.0,82.0,53.0,73.0,85.0,44.0,56.0,43.0,83.0,85.0,84.0
186941,69.0,69.0,right,medium,medium,11.0,11.0,16.0,19.0,11.0,14.0,13.0,11.0,18.0,20.0,36.0,37.0,43.0,69.0,31.0,24.0,65.0,27.0,74.0,13.0,28.0,14.0,10.0,25.0,23.0,14.0,13.0,14.0
181445,72.0,72.0,right,medium,medium,38.0,38.0,71.0,61.0,35.0,48.0,42.0,24.0,62.0,61.0,59.0,59.0,56.0,70.0,56.0,36.0,82.0,51.0,75.0,35.0,65.0,73.0,36.0,41.0,46.0,72.0,77.0,78.0
167599,79.0,79.0,right,high,medium,74.0,60.0,68.0,85.0,77.0,64.0,88.0,89.0,84.0,81.0,63.0,66.0,76.0,82.0,60.0,86.0,63.0,90.0,70.0,79.0,75.0,77.0,74.0,85.0,85.0,70.0,76.0,69.0
189431,68.0,70.0,right,medium,medium,60.0,66.0,58.0,68.0,59.0,70.0,67.0,36.0,52.0,72.0,68.0,68.0,71.0,72.0,51.0,72.0,34.0,75.0,70.0,64.0,34.0,29.0,73.0,72.0,54.0,23.0,38.0,36.0
157305,69.0,69.0,right,medium,medium,65.0,53.0,65.0,74.0,69.0,58.0,77.0,74.0,63.0,73.0,50.0,35.0,62.0,72.0,70.0,78.0,41.0,73.0,71.0,74.0,73.0,66.0,63.0,58.0,68.0,71.0,72.0,70.0
207997,74.0,75.0,right,medium,medium,41.0,51.0,73.0,65.0,66.0,32.0,32.0,45.0,64.0,58.0,33.0,53.0,41.0,73.0,36.0,44.0,68.0,63.0,88.0,31.0,74.0,71.0,30.0,42.0,42.0,77.0,81.0,66.0
157481,81.0,81.0,right,low,medium,38.0,27.0,77.0,71.0,31.0,54.0,53.0,45.0,65.0,67.0,60.0,62.0,55.0,78.0,56.0,65.0,77.0,62.0,82.0,53.0,79.0,83.0,30.0,49.0,37.0,85.0,85.0,83.0
146743,68.0,68.0,left,medium,medium,70.0,32.0,62.0,61.0,37.0,51.0,65.0,50.0,55.0,64.0,58.0,68.0,47.0,67.0,70.0,69.0,52.0,60.0,78.0,45.0,79.0,64.0,23.0,50.0,48.0,69.0,74.0,72.0
146453,67.0,67.0,right,high,high,61.0,45.0,52.0,65.0,40.0,61.0,56.0,40.0,50.0,64.0,82.0,83.0,89.0,70.0,88.0,60.0,79.0,81.0,65.0,45.0,75.0,55.0,51.0,53.0,49.0,68.0,64.0,70.0
195002,57.0,62.0,right,medium,medium,8.0,13.0,13.0,12.0,13.0,13.0,19.0,15.0,23.0,15.0,55.0,56.0,50.0,54.0,63.0,11.0,69.0,32.0,38.0,13.0,38.0,24.0,14.0,27.0,14.0,12.0,11.0,14.0
203928,70.0,70.0,left,medium,medium,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,31.0,24.0,48.0,49.0,55.0,79.0,31.0,25.0,53.0,35.0,61.0,25.0,38.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
186680,66.0,66.0,right,medium,medium,23.0,13.0,13.0,25.0,22.0,16.0,24.0,14.0,23.0,14.0,36.0,47.0,40.0,56.0,49.0,24.0,53.0,32.0,79.0,24.0,21.0,21.0,11.0,31.0,24.0,11.0,11.0,11.0
171579,81.0,81.0,right,high,medium,81.0,78.0,88.0,87.0,55.0,79.0,74.0,68.0,85.0,85.0,68.0,65.0,64.0,87.0,63.0,86.0,73.0,78.0,81.0,75.0,83.0,65.0,85.0,82.0,76.0,54.0,71.0,63.0
226285,69.0,83.0,right,medium,medium,21.0,17.0,15.0,24.0,14.0,21.0,20.0,18.0,22.0,23.0,45.0,49.0,31.0,68.0,39.0,20.0,51.0,40.0,75.0,12.0,34.0,21.0,14.0,51.0,11.0,14.0,14.0,19.0
204838,76.0,80.0,right,high,medium,69.0,74.0,83.0,73.0,77.0,74.0,70.0,45.0,67.0,75.0,77.0,78.0,78.0,75.0,55.0,76.0,70.0,78.0,76.0,63.0,73.0,33.0,82.0,71.0,84.0,23.0,32.0,28.0
199101,68.0,72.0,left,medium,medium,11.0,12.0,15.0,15.0,14.0,12.0,13.0,16.0,22.0,15.0,47.0,55.0,70.0,56.0,58.0,25.0,73.0,41.0,52.0,12.0,24.0,17.0,16.0,33.0,24.0,12.0,14.0,13.0
183249,78.0,78.0,right,high,medium,76.0,79.0,76.0,75.0,76.0,81.0,79.0,68.0,59.0,76.0,69.0,73.0,67.0,75.0,78.0,84.0,81.0,77.0,90.0,73.0,86.0,27.0,76.0,65.0,68.0,21.0,51.0,24.0
148224,76.0,76.0,right,medium,medium,74.0,66.0,64.0,78.0,78.0,76.0,78.0,76.0,77.0,78.0,69.0,74.0,70.0,78.0,74.0,84.0,70.0,78.0,72.0,81.0,82.0,78.0,74.0,74.0,75.0,74.0,64.0,72.0
198614,74.0,74.0,right,None,1,48.0,36.0,79.0,60.0,44.0,25.0,34.0,65.0,53.0,60.0,58.0,55.0,56.0,61.0,65.0,72.0,78.0,72.0,78.0,41.0,85.0,70.0,39.0,46.0,46.0,74.0,78.0,77.0
201537,73.0,73.0,right,medium,medium,51.0,18.0,61.0,65.0,13.0,37.0,50.0,47.0,64.0,56.0,61.0,68.0,61.0,76.0,60.0,31.0,77.0,68.0,74.0,24.0,87.0,73.0,24.0,49.0,52.0,79.0,73.0,78.0
213430,70.0,70.0,right,high,low,73.0,72.0,75.0,65.0,69.0,65.0,77.0,75.0,58.0,64.0,72.0,68.0,65.0,62.0,62.0,71.0,72.0,65.0,71.0,70.0,58.0,24.0,76.0,63.0,74.0,23.0,25.0,20.0
2264,67.0,67.0,right,high,medium,61.0,70.0,58.0,65.0,57.0,62.0,67.0,60.0,55.0,67.0,53.0,53.0,59.0,83.0,67.0,63.0,45.0,40.0,57.0,66.0,56.0,31.0,84.0,71.0,61.0,25.0,22.0,25.0
45661,81.0,81.0,left,high,medium,68.0,85.0,75.0,82.0,84.0,82.0,67.0,71.0,61.0,85.0,66.0,61.0,76.0,85.0,73.0,74.0,69.0,72.0,66.0,67.0,51.0,43.0,88.0,81.0,76.0,18.0,26.0,21.0
198240,66.0,68.0,left,high,medium,64.0,41.0,45.0,54.0,34.0,53.0,55.0,64.0,53.0,58.0,75.0,76.0,78.0,49.0,76.0,58.0,81.0,81.0,71.0,41.0,53.0,67.0,46.0,52.0,47.0,72.0,68.0,70.0
201155,76.0,80.0,right,medium,low,68.0,66.0,49.0,78.0,65.0,81.0,62.0,61.0,74.0,79.0,78.0,78.0,79.0,69.0,76.0,67.0,48.0,69.0,63.0,67.0,63.0,35.0,70.0,79.0,56.0,35.0,55.0,43.0
178084,65.0,65.0,right,high,low,59.0,60.0,52.0,61.0,53.0,63.0,58.0,56.0,58.0,64.0,86.0,85.0,85.0,70.0,81.0,62.0,80.0,58.0,34.0,59.0,49.0,33.0,66.0,62.0,54.0,23.0,26.0,17.0
165269,64.0,64.0,right,medium,medium,63.0,60.0,64.0,63.0,61.0,68.0,62.0,62.0,52.0,67.0,79.0,76.0,64.0,63.0,57.0,68.0,50.0,24.0,68.0,57.0,59.0,23.0,64.0,61.0,65.0,22.0,29.0,23.0
143674,75.0,75.0,left,high,medium,81.0,52.0,69.0,73.0,62.0,64.0,82.0,74.0,75.0,69.0,68.0,77.0,69.0,76.0,71.0,67.0,67.0,78.0,72.0,61.0,64.0,75.0,63.0,71.0,51.0,76.0,76.0,78.0
221456,60.0,74.0,right,medium,medium,41.0,20.0,59.0,55.0,18.0,48.0,31.0,23.0,45.0,49.0,63.0,65.0,51.0,50.0,50.0,53.0,57.0,60.0,70.0,17.0,64.0,52.0,21.0,29.0,44.0,60.0,66.0,58.0
226563,60.0,74.0,right,high,medium,43.0,64.0,62.0,51.0,44.0,53.0,50.0,40.0,43.0,58.0,79.0,77.0,73.0,64.0,86.0,55.0,61.0,78.0,39.0,58.0,31.0,24.0,63.0,51.0,61.0,22.0,20.0,17.0
225908,65.0,85.0,right,medium,medium,34.0,22.0,64.0,62.0,36.0,46.0,35.0,36.0,51.0,60.0,68.0,74.0,58.0,62.0,53.0,49.0,67.0,69.0,67.0,37.0,64.0,62.0,34.0,53.0,48.0,65.0,67.0,65.0
225462,60.0,74.0,right,medium,low,35.0,57.0,55.0,60.0,52.0,63.0,56.0,37.0,54.0,59.0,79.0,76.0,66.0,61.0,78.0,57.0,58.0,57.0,46.0,50.0,34.0,13.0,59.0,58.0,61.0,18.0,19.0,21.0
172322,71.0,71.0,right,high,medium,68.0,54.0,62.0,67.0,67.0,67.0,69.0,67.0,64.0,69.0,78.0,76.0,78.0,70.0,75.0,75.0,81.0,73.0,62.0,71.0,73.0,69.0,66.0,66.0,59.0,71.0,72.0,74.0
149077,71.0,71.0,right,high,medium,66.0,66.0,48.0,70.0,70.0,74.0,66.0,56.0,56.0,75.0,79.0,88.0,83.0,71.0,83.0,72.0,67.0,76.0,69.0,72.0,69.0,48.0,74.0,64.0,66.0,38.0,49.0,46.0
218624,66.0,70.0,right,medium,medium,57.0,62.0,47.0,61.0,57.0,71.0,49.0,29.0,53.0,68.0,82.0,76.0,77.0,67.0,80.0,67.0,81.0,71.0,43.0,56.0,49.0,32.0,66.0,56.0,58.0,25.0,36.0,37.0
192560,72.0,77.0,right,medium,medium,58.0,59.0,55.0,73.0,54.0,71.0,49.0,57.0,69.0,74.0,83.0,78.0,80.0,74.0,81.0,64.0,70.0,84.0,73.0,57.0,69.0,74.0,67.0,73.0,61.0,64.0,67.0,61.0
120060,68.0,68.0,left,medium,medium,70.0,52.0,68.0,67.0,66.0,64.0,67.0,72.0,67.0,67.0,78.0,75.0,71.0,69.0,57.0,85.0,80.0,72.0,78.0,72.0,69.0,68.0,62.0,58.0,58.0,66.0,68.0,64.0
200130,65.0,72.0,right,medium,medium,58.0,57.0,52.0,69.0,45.0,64.0,35.0,31.0,66.0,62.0,58.0,65.0,57.0,70.0,70.0,64.0,54.0,65.0,68.0,58.0,62.0,70.0,59.0,62.0,61.0,57.0,63.0,51.0
213313,68.0,79.0,left,medium,medium,58.0,54.0,45.0,72.0,48.0,68.0,56.0,50.0,67.0,70.0,66.0,69.0,82.0,69.0,75.0,69.0,60.0,74.0,60.0,59.0,64.0,65.0,50.0,73.0,54.0,59.0,68.0,61.0
162328,70.0,70.0,right,medium,medium,11.0,12.0,13.0,30.0,16.0,11.0,15.0,13.0,11.0,30.0,46.0,40.0,57.0,69.0,36.0,26.0,65.0,32.0,78.0,16.0,29.0,13.0,15.0,49.0,28.0,13.0,13.0,12.0
228874,57.0,73.0,right,medium,high,39.0,31.0,65.0,60.0,33.0,49.0,40.0,42.0,58.0,51.0,56.0,52.0,50.0,53.0,61.0,51.0,62.0,51.0,68.0,32.0,60.0,55.0,41.0,39.0,46.0,57.0,60.0,63.0
202024,67.0,72.0,right,medium,medium,69.0,63.0,39.0,69.0,43.0,59.0,49.0,70.0,68.0,65.0,72.0,69.0,72.0,69.0,61.0,69.0,58.0,79.0,66.0,61.0,57.0,61.0,74.0,72.0,61.0,56.0,54.0,54.0
179567,56.0,65.0,right,high,medium,59.0,59.0,55.0,49.0,51.0,62.0,52.0,44.0,41.0,58.0,66.0,68.0,50.0,54.0,54.0,51.0,56.0,60.0,59.0,56.0,56.0,37.0,61.0,41.0,51.0,27.0,26.0,28.0
199625,66.0,66.0,left,high,low,66.0,35.0,54.0,61.0,50.0,64.0,72.0,55.0,46.0,61.0,73.0,75.0,67.0,66.0,76.0,74.0,72.0,76.0,68.0,66.0,71.0,62.0,59.0,54.0,60.0,65.0,66.0,69.0
193476,79.0,81.0,right,medium,medium,76.0,72.0,58.0,78.0,72.0,86.0,75.0,81.0,72.0,83.0,86.0,80.0,89.0,73.0,84.0,76.0,42.0,73.0,53.0,74.0,47.0,46.0,75.0,81.0,73.0,47.0,55.0,53.0
112352,71.0,71.0,right,low,high,53.0,53.0,67.0,70.0,48.0,56.0,38.0,55.0,65.0,70.0,51.0,43.0,42.0,68.0,69.0,70.0,64.0,77.0,83.0,65.0,81.0,75.0,49.0,63.0,49.0,60.0,75.0,69.0
168965,77.0,77.0,right,medium,medium,14.0,11.0,12.0,42.0,13.0,12.0,13.0,15.0,34.0,23.0,58.0,57.0,39.0,73.0,57.0,21.0,69.0,32.0,79.0,13.0,29.0,28.0,18.0,39.0,23.0,14.0,13.0,12.0
5594,76.0,76.0,right,medium,medium,10.0,10.0,10.0,24.0,10.0,12.0,11.0,11.0,34.0,21.0,36.0,38.0,31.0,70.0,44.0,18.0,58.0,26.0,63.0,12.0,25.0,27.0,16.0,31.0,23.0,12.0,11.0,11.0
207412,74.0,75.0,right,medium,medium,78.0,70.0,41.0,76.0,69.0,73.0,72.0,78.0,72.0,79.0,69.0,63.0,65.0,76.0,66.0,78.0,54.0,59.0,61.0,73.0,36.0,45.0,73.0,77.0,58.0,31.0,44.0,50.0
152825,67.0,67.0,right,medium,medium,56.0,52.0,65.0,67.0,54.0,59.0,58.0,46.0,60.0,64.0,56.0,56.0,63.0,67.0,56.0,67.0,65.0,80.0,75.0,60.0,78.0,59.0,47.0,64.0,45.0,70.0,70.0,63.0
178328,69.0,73.0,left,medium,medium,70.0,61.0,54.0,74.0,50.0,64.0,73.0,72.0,72.0,73.0,63.0,54.0,61.0,65.0,68.0,84.0,56.0,68.0,77.0,77.0,70.0,65.0,60.0,64.0,55.0,64.0,72.0,70.0
176934,74.0,74.0,right,medium,medium,25.0,25.0,25.0,34.0,25.0,25.0,25.0,25.0,33.0,25.0,31.0,39.0,37.0,73.0,38.0,28.0,70.0,32.0,65.0,25.0,25.0,25.0,25.0,25.0,21.0,25.0,25.0,25.0
198056,67.0,75.0,right,medium,medium,25.0,25.0,25.0,23.0,25.0,25.0,25.0,25.0,25.0,25.0,39.0,35.0,32.0,58.0,33.0,25.0,67.0,37.0,61.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0
176771,70.0,74.0,right,None,o,66.0,71.0,55.0,72.0,66.0,83.0,63.0,55.0,58.0,78.0,83.0,74.0,81.0,74.0,44.0,66.0,50.0,61.0,40.0,68.0,31.0,21.0,67.0,70.0,67.0,30.0,43.0,23.0
169195,76.0,80.0,right,medium,medium,78.0,62.0,56.0,79.0,76.0,79.0,78.0,74.0,78.0,80.0,66.0,69.0,66.0,77.0,66.0,80.0,67.0,72.0,78.0,81.0,42.0,31.0,74.0,78.0,67.0,25.0,23.0,41.0
152993,76.0,76.0,right,medium,medium,53.0,47.0,85.0,60.0,55.0,31.0,37.0,47.0,52.0,57.0,53.0,45.0,34.0,68.0,32.0,58.0,66.0,58.0,90.0,55.0,79.0,75.0,34.0,48.0,58.0,78.0,78.0,70.0
204738,72.0,75.0,right,medium,high,73.0,57.0,47.0,69.0,64.0,77.0,60.0,61.0,63.0,74.0,89.0,84.0,79.0,67.0,77.0,70.0,67.0,77.0,71.0,68.0,69.0,56.0,65.0,63.0,57.0,46.0,48.0,40.0
199663,74.0,77.0,right,high,high,69.0,54.0,75.0,76.0,61.0,69.0,63.0,67.0,78.0,74.0,54.0,68.0,63.0,73.0,58.0,83.0,69.0,89.0,84.0,73.0,82.0,72.0,72.0,72.0,75.0,65.0,74.0,68.0
230767,76.0,88.0,right,high,high,59.0,65.0,64.0,77.0,67.0,77.0,59.0,68.0,70.0,76.0,83.0,86.0,82.0,81.0,80.0,85.0,80.0,92.0,81.0,77.0,90.0,77.0,77.0,71.0,68.0,66.0,69.0,64.0
210258,67.0,72.0,right,medium,medium,69.0,66.0,51.0,64.0,58.0,70.0,50.0,69.0,52.0,67.0,75.0,77.0,68.0,67.0,76.0,66.0,40.0,65.0,60.0,58.0,41.0,29.0,65.0,59.0,59.0,22.0,32.0,29.0
210537,72.0,78.0,left,high,medium,63.0,69.0,61.0,65.0,79.0,76.0,66.0,67.0,70.0,74.0,84.0,82.0,82.0,63.0,84.0,73.0,84.0,74.0,53.0,69.0,36.0,19.0,71.0,69.0,55.0,26.0,32.0,35.0
220673,71.0,80.0,right,high,high,59.0,56.0,75.0,71.0,63.0,79.0,73.0,65.0,60.0,77.0,69.0,65.0,72.0,71.0,67.0,71.0,79.0,84.0,82.0,68.0,83.0,67.0,63.0,71.0,69.0,57.0,70.0,65.0
46160,73.0,73.0,right,medium,medium,69.0,63.0,78.0,83.0,74.0,71.0,73.0,71.0,80.0,80.0,62.0,52.0,60.0,80.0,69.0,78.0,74.0,55.0,74.0,66.0,66.0,71.0,69.0,75.0,76.0,66.0,73.0,55.0
207747,56.0,64.0,right,medium,medium,27.0,29.0,60.0,57.0,35.0,38.0,29.0,32.0,52.0,47.0,33.0,34.0,45.0,49.0,61.0,45.0,60.0,57.0,66.0,28.0,54.0,63.0,27.0,38.0,43.0,65.0,66.0,64.0
112365,73.0,73.0,right,medium,medium,71.0,69.0,70.0,77.0,68.0,73.0,73.0,71.0,77.0,74.0,65.0,68.0,71.0,73.0,72.0,73.0,70.0,70.0,70.0,71.0,74.0,70.0,66.0,72.0,78.0,62.0,71.0,60.0
215927,69.0,72.0,right,medium,low,48.0,75.0,72.0,60.0,69.0,59.0,64.0,66.0,33.0,64.0,67.0,70.0,65.0,70.0,60.0,67.0,67.0,65.0,72.0,60.0,36.0,38.0,75.0,58.0,70.0,15.0,18.0,21.0
121933,80.0,80.0,right,medium,medium,13.0,14.0,10.0,39.0,18.0,13.0,12.0,13.0,36.0,20.0,46.0,37.0,49.0,81.0,43.0,23.0,69.0,22.0,66.0,14.0,25.0,17.0,7.0,38.0,21.0,12.0,12.0,13.0
192205,75.0,77.0,right,medium,medium,61.0,50.0,59.0,79.0,47.0,63.0,61.0,55.0,74.0,75.0,50.0,54.0,52.0,74.0,49.0,66.0,67.0,74.0,79.0,57.0,71.0,80.0,53.0,66.0,59.0,61.0,81.0,64.0
174360,67.0,73.0,right,medium,medium,69.0,62.0,59.0,73.0,63.0,71.0,64.0,70.0,71.0,72.0,74.0,69.0,72.0,67.0,73.0,64.0,61.0,66.0,58.0,68.0,63.0,48.0,68.0,72.0,72.0,47.0,40.0,38.0
199698,63.0,69.0,right,medium,medium,61.0,53.0,58.0,64.0,61.0,66.0,56.0,63.0,61.0,66.0,71.0,70.0,72.0,63.0,71.0,69.0,68.0,58.0,56.0,64.0,61.0,58.0,56.0,62.0,52.0,51.0,58.0,56.0
184204,67.0,67.0,right,medium,medium,20.0,12.0,16.0,23.0,24.0,13.0,16.0,18.0,33.0,18.0,57.0,52.0,54.0,55.0,62.0,22.0,61.0,43.0,58.0,10.0,42.0,25.0,20.0,55.0,21.0,13.0,17.0,14.0
187620,70.0,70.0,right,low,medium,21.0,21.0,75.0,46.0,22.0,39.0,27.0,32.0,48.0,54.0,46.0,36.0,46.0,65.0,53.0,58.0,78.0,60.0,82.0,23.0,73.0,74.0,33.0,58.0,41.0,73.0,70.0,66.0
114275,66.0,68.0,right,None,o,49.0,52.0,74.0,59.0,48.0,56.0,51.0,48.0,51.0,57.0,68.0,69.0,69.0,64.0,74.0,66.0,67.0,82.0,72.0,73.0,65.0,64.0,57.0,51.0,60.0,67.0,66.0,65.0
